word,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
foreigner,0,0,0,0.312,0,0,0,0
dentist,0,0,0,0.312,0,0,0,0
chargeable,0,0,0,0.312,0,0.203,0,0
deadline,0,0,0,0.312,0,0,0,0
valium,0,0,0,0.312,0,0,0,0
ordnance,0,0,0,0.312,0,0,0,0
cram,0,0,0,0.312,0,0,0,0
thorny,0,0,0,0.312,0,0,0,0
conspire,0,0,0,0.312,0,0,0,0
whirlwind,0,0,0,0.312,0,0,0,0
bewilderment,0,0,0,0.312,0,0,0.828,0
overthinking,0,0,0,0.309,0,0,0,0
doubts,0,0,0,0.308,0,0,0,0.172
seriousness,0,0,0,0.305,0,0.394,0,0
erase,0,0,0,0.303,0,0,0,0
razor,0,0,0,0.303,0,0,0,0
sweating,0,0,0,0.298,0,0,0,0
mage,0,0,0,0.297,0,0,0,0
giant,0,0,0,0.297,0,0,0,0
weighty,0,0,0,0.297,0,0,0,0
warning,0,0,0,0.297,0,0,0,0
inflation,0,0,0,0.297,0,0,0,0
adjudicate,0,0,0,0.297,0,0,0,0
deflation,0,0,0,0.297,0,0,0,0
bale,0,0,0,0.297,0,0,0,0
crouching,0,0,0,0.297,0,0,0,0
flounder,0,0,0,0.297,0,0.359,0,0
hide,0,0,0,0.297,0,0,0,0
reluctant,0,0,0,0.297,0,0,0,0
auditor,0,0,0,0.297,0,0,0,0.555
deluge,0,0,0,0.287,0,0.402,0.602,0
cartridge,0,0,0,0.281,0,0,0,0
surveillance,0,0,0,0.281,0,0,0,0
apache,0,0,0,0.281,0,0,0,0
flying,0,0,0,0.281,0,0,0,0
submitting,0,0,0,0.281,0,0,0,0
discourage,0,0,0,0.281,0,0.547,0,0
rush,0,0,0,0.281,0,0,0,0
fortress,0,0,0,0.281,0,0.110,0,0.461
dwarfed,0,0,0,0.281,0,0.391,0,0
notready,0,0,0,0.281,0,0,0,0
wan,0,0,0,0.281,0,0.312,0,0
mistaken,0,0,0,0.281,0,0,0,0
hurryup,0,0,0,0.281,0,0,0,0
swelling,0,0,0,0.281,0,0,0,0
oncoming,0,0,0,0.281,0,0,0,0
planes,0,0,0,0.274,0,0,0,0
cop,0,0,0,0.273,0,0,0,0.430
problem,0,0,0,0.266,0,0.438,0,0
crouch,0,0,0,0.266,0,0,0,0
posse,0,0,0,0.266,0,0,0,0
crowds,0,0,0,0.266,0,0,0,0
insomnia,0,0,0,0.266,0,0,0,0
auditions,0,0,0,0.266,0,0,0,0
forgotten,0,0,0,0.266,0,0.530,0,0
cloak,0,0,0,0.266,0,0,0,0
newjob,0,0,0,0.266,0,0,0,0
uncanny,0,0,0,0.266,0,0,0.586,0
regiment,0,0,0,0.266,0,0,0,0
hooded,0,0,0,0.266,0,0,0,0
operation,0,0,0,0.266,0,0,0,0.445
acrobat,0,0,0,0.266,0.162,0,0,0.258
flurries,0,0,0,0.266,0,0,0,0
spur,0,0,0,0.262,0,0,0,0
mortgagor,0,0,0,0.258,0,0,0,0
insect,0,0,0,0.250,0,0,0,0
defend,0,0,0,0.250,0,0,0,0
run,0,0,0,0.250,0,0,0,0
jobinterview,0,0,0,0.250,0,0,0,0
repent,0,0,0,0.250,0,0,0,0
breakingnews,0,0,0,0.250,0,0,0,0
impatiently,0,0,0,0.250,0,0,0,0
doubt,0,0,0,0.250,0,0.359,0,0.203
guard,0,0,0,0.250,0,0,0,0.500
spinster,0,0,0,0.250,0,0.400,0,0
unfamiliar,0,0,0,0.250,0,0,0,0
grounded,0,0,0,0.242,0,0.130,0,0
badhabit,0,0,0,0.242,0,0,0,0
aaaah,0,0,0,0.234,0,0,0,0
shrink,0,0,0,0.234,0,0.295,0,0
insomniac,0,0,0,0.234,0,0,0,0
chicken,0,0,0,0.234,0,0,0,0
shelters,0,0,0,0.234,0,0,0,0
buck,0,0,0,0.234,0,0,0.383,0
finalized,0,0,0,0.234,0,0,0,0
overdrive,0,0,0,0.234,0,0,0,0
pinion,0,0,0,0.234,0,0,0,0
scaffold,0,0,0,0.234,0,0,0,0
dependence,0,0,0,0.234,0,0.328,0,0
thatmoment,0,0,0,0.234,0,0,0,0
sleepless,0,0,0,0.234,0,0,0,0
intercede,0,0,0,0.234,0,0.344,0,0
psychiatrist,0,0,0,0.234,0,0,0,0
rushing,0,0,0,0.233,0,0,0,0
overslept,0,0,0,0.226,0,0,0,0
confessional,0,0,0,0.225,0,0,0,0.508
tactics,0,0,0,0.219,0,0,0,0.352
aga,0,0,0,0.219,0,0,0,0.359
blues,0,0,0,0.219,0,0.438,0,0
immigrant,0,0,0,0.219,0,0,0,0
veer,0,0,0,0.219,0,0,0.523,0
sweat,0,0,0,0.219,0,0,0,0
revelations,0,0,0,0.219,0,0,0,0
whatif,0,0,0,0.219,0,0,0,0
waver,0,0,0,0.219,0,0,0,0
jungle,0,0,0,0.219,0,0,0,0
fingerscrossed,0,0,0,0.219,0,0,0,0
bait,0,0,0,0.219,0,0,0,0.133
lastminute,0,0,0,0.219,0,0,0,0
overtired,0,0,0,0.218,0,0,0,0
hyped,0,0,0,0.214,0,0,0,0
wishmeluck,0,0,0,0.212,0,0,0,0
somuchtodo,0,0,0,0.212,0,0,0,0
toomuchtodo,0,0,0,0.212,0,0,0,0
tryouts,0,0,0,0.210,0,0,0,0
clowns,0,0,0,0.207,0,0,0,0
examination,0,0,0,0.204,0,0,0.320,0
restless,0,0,0,0.204,0,0,0,0
quail,0,0,0,0.203,0,0,0,0
phew,0,0,0,0.203,0,0,0,0
recesses,0,0,0,0.203,0,0,0,0
intimacy,0,0,0,0.203,0,0,0,0
overcome,0,0,0,0.203,0,0,0,0
acceptances,0,0,0,0.203,0,0,0,0
help,0,0,0,0.203,0,0,0,0
fearless,0,0,0,0.200,0,0,0,0
change,0,0,0,0.198,0,0,0,0
ware,0,0,0,0.198,0,0,0,0
asap,0,0,0,0.191,0,0,0,0
heighten,0,0,0,0.188,0,0,0,0
tract,0,0,0,0.188,0,0,0,0
overcoming,0,0,0,0.188,0,0,0,0
deadlines,0,0,0,0.188,0,0,0,0
knots,0,0,0,0.188,0,0,0,0
waitinggame,0,0,0,0.188,0,0,0,0
unorganised,0,0,0,0.188,0,0,0,0
fragile,0,0,0,0.188,0,0.319,0,0
cautiously,0,0,0,0.188,0,0,0,0
stillness,0,0,0,0.188,0.203,0.125,0,0
rule,0,0,0,0.188,0,0,0,0.430
stillwaiting,0,0,0,0.184,0,0,0,0
slippery,0,0,0,0.181,0,0,0,0
interview,0,0,0,0.180,0,0,0,0
everyman,0,0,0,0.178,0,0,0,0
speculation,0,0,0,0.176,0,0.250,0,0
needtoknow,0,0,0,0.173,0,0,0,0
unsure,0,0,0,0.172,0,0,0,0
surprise,0,0,0,0.172,0.562,0,0.930,0
settlor,0,0,0,0.172,0,0,0,0
readytogo,0,0,0,0.172,0,0,0,0
checkpoint,0,0,0,0.172,0,0,0,0
composure,0,0,0,0.172,0,0,0,0
interviewer,0,0,0,0.172,0,0,0,0
regulatory,0,0,0,0.172,0,0,0,0
assessment,0,0,0,0.172,0,0,0.234,0.594
rod,0,0,0,0.172,0,0,0,0.320
humanrights,0,0,0,0.172,0,0,0,0
less,0,0,0,0.167,0,0,0,0
coy,0,0,0,0.162,0,0,0,0
iris,0,0,0,0.160,0,0,0,0
hearing,0,0,0,0.156,0,0,0,0
needit,0,0,0,0.156,0,0,0,0
audition,0,0,0,0.156,0,0,0,0
bases,0,0,0,0.156,0,0,0,0
ceasefire,0,0,0,0.156,0,0,0,0
medication,0,0,0,0.156,0,0,0,0
courageous,0,0,0,0.154,0,0,0,0.633
overthinker,0,0,0,0.153,0,0,0,0
backtrack,0,0,0,0.151,0,0,0,0
dawned,0,0,0,0.150,0,0,0,0
bailiff,0,0,0,0.147,0,0,0,0.367
syllabus,0,0,0,0.147,0,0,0,0
newcomer,0,0,0,0.141,0,0,0.352,0
imagination,0,0,0,0.141,0,0,0,0.438
validity,0,0,0,0.141,0,0,0,0
rationality,0,0,0,0.141,0,0,0,0
caricature,0,0,0,0.141,0,0,0,0
alreadyyyyy,0,0,0,0.140,0,0,0,0
shy,0,0,0,0.140,0,0,0,0
symptom,0,0,0,0.133,0,0,0,0
raccoon,0,0,0,0.127,0,0,0,0
tryout,0,0,0,0.125,0,0,0,0
needtorelax,0,0,0,0.125,0,0,0,0
hawk,0,0,0,0.125,0,0,0,0
prevent,0,0,0,0.125,0,0,0,0
gameday,0,0,0,0.125,0,0,0,0
ahhh,0,0,0,0.125,0,0,0,0
sprite,0,0,0,0.125,0,0,0,0
soready,0,0,0,0.125,0,0,0,0
sag,0,0,0,0.123,0,0,0,0
pharmacy,0,0,0,0.123,0,0,0,0
policeman,0,0,0,0.121,0,0,0,0.477
dreamt,0,0,0,0.111,0,0,0,0
homework,0,0,0,0.109,0,0,0,0
knot,0,0,0,0.109,0,0,0,0
bigday,0,0,0,0.109,0,0,0,0
slender,0,0,0,0.100,0,0,0,0
sympathetic,0,0,0,0.097,0.188,0.307,0,0.602
poise,0,0,0,0.094,0,0,0,0
case,0,0,0,0.094,0,0.228,0,0
locate,0,0,0,0.094,0,0,0,0
loyal,0,0,0,0.094,0.485,0,0.148,0.750
grades,0,0,0,0.094,0,0,0,0
helmet,0,0,0,0.094,0,0,0,0
confident,0,0,0,0.094,0.531,0,0,0.727
northeast,0,0,0,0.088,0,0,0,0
compassion,0,0,0,0.078,0,0,0,0.759
graded,0,0,0,0.075,0,0,0,0
mum,0,0,0,0.070,0,0,0,0
gradschool,0,0,0,0.062,0,0,0,0
civilian,0,0,0,0.062,0,0,0,0
cloudiness,0,0,0,0.062,0,0,0,0
civilians,0,0,0,0.062,0,0,0,0
guidelines,0,0,0,0.062,0,0,0,0
soulmate,0,0,0,0.062,0,0,0,0
synonymous,0,0,0,0.056,0,0,0,0.492
praying,0,0,0,0.047,0,0,0,0
intelligence,0,0,0,0.038,0.477,0,0,0.719
lines,0,0,0,0.031,0,0,0,0
obey,0,0,0,0.016,0,0,0,0.578
happiest,0,0,0,0,0.986,0,0,0
bliss,0,0,0,0,0.971,0,0,0
jubilant,0,0,0,0,0.969,0,0.578,0.492
elation,0,0,0,0,0.944,0,0,0
bestdayever,0,0,0,0,0.938,0,0,0
loveee,0,0,0,0,0.932,0,0,0
awesomeness,0,0,0,0,0.926,0,0,0
joy,0,0,0,0,0.924,0,0,0
joyous,0,0,0,0,0.922,0,0,0
fabulous,0,0,0,0,0.922,0,0,0
happily,0,0,0,0,0.922,0,0,0
exuberance,0,0,0,0,0.922,0,0,0
makesmehappy,0,0,0,0,0.922,0,0,0
euphoria,0,0,0,0,0.922,0,0,0
lovee,0,0,0,0,0.920,0,0,0
gratitude,0,0,0,0,0.914,0,0,0.594
happydance,0,0,0,0,0.912,0,0,0
merriment,0,0,0,0,0.912,0,0.453,0
overjoyed,0,0,0,0,0.909,0,0,0
purebliss,0,0,0,0,0.909,0,0,0
lovelovelove,0,0,0,0,0.906,0,0,0
cheerful,0,0,0,0,0.906,0,0.391,0
elated,0,0,0,0,0.894,0,0,0
peaceofmind,0,0,0,0,0.891,0,0,0
jolly,0,0,0,0,0.891,0,0,0
lovethis,0,0,0,0,0.891,0,0,0
exhilaration,0,0,0,0,0.891,0,0.672,0
pleasures,0,0,0,0,0.891,0,0,0
laugh,0,0,0,0,0.891,0,0.258,0
marvelously,0,0,0,0,0.881,0,0,0
loving,0,0,0,0,0.879,0,0,0.641
joyful,0,0,0,0,0.879,0,0,0.586
blissful,0,0,0,0,0.879,0,0,0
outstanding,0,0,0,0,0.879,0,0,0
pleasurable,0,0,0,0,0.877,0,0,0
lovinglife,0,0,0,0,0.875,0,0,0
enthusiastic,0,0,0,0,0.875,0,0,0
glee,0,0,0,0,0.875,0,0,0
iloveher,0,0,0,0,0.875,0,0,0
yaaaay,0,0,0,0,0.875,0,0,0
overthemoon,0,0,0,0,0.875,0,0,0
happyplace,0,0,0,0,0.875,0,0,0
sohappy,0,0,0,0,0.868,0,0,0
superb,0,0,0,0,0.864,0,0,0
woohoo,0,0,0,0,0.864,0,0,0
laughing,0,0,0,0,0.864,0,0,0
wonderful,0,0,0,0,0.863,0,0.453,0.625
hooray,0,0,0,0,0.859,0,0,0
loved,0,0,0,0,0.859,0,0,0
tearsofjoy,0,0,0,0,0.859,0,0,0
hallelujah,0,0,0,0,0.859,0,0,0
ilovechristmas,0,0,0,0,0.859,0,0,0
cheering,0,0,0,0,0.859,0,0,0
yayyyy,0,0,0,0,0.859,0,0,0
thrilled,0,0,0,0,0.851,0,0,0
mademyday,0,0,0,0,0.848,0,0,0
hohoho,0,0,0,0,0.845,0,0,0
celebrate,0,0,0,0,0.844,0,0,0
wonderfully,0,0,0,0,0.844,0,0.344,0
favoriteholiday,0,0,0,0,0.844,0,0,0
paradise,0,0,0,0,0.833,0,0,0
marvellous,0,0,0,0,0.833,0,0,0
festive,0,0,0,0,0.833,0,0,0
sweetness,0,0,0,0,0.833,0,0,0
blessed,0,0,0,0,0.833,0,0,0
celebrations,0,0,0,0,0.833,0,0,0
smiling,0,0,0,0,0.828,0,0,0
allsmiles,0,0,0,0,0.828,0,0,0
love,0,0,0,0,0.828,0,0,0.758
homesweethome,0,0,0,0,0.826,0,0,0
thankyougod,0,0,0,0,0.824,0,0,0
marvelous,0,0,0,0,0.824,0,0.500,0
goodmood,0,0,0,0,0.819,0,0,0
sensational,0,0,0,0,0.818,0,0,0
joys,0,0,0,0,0.818,0,0,0
happyheart,0,0,0,0,0.818,0,0,0
celebratory,0,0,0,0,0.818,0,0,0
greatful,0,0,0,0,0.816,0,0,0
jovial,0,0,0,0,0.814,0,0,0
splendid,0,0,0,0,0.812,0,0.445,0
smiley,0,0,0,0,0.812,0,0,0
glorious,0,0,0,0,0.812,0,0,0
victorious,0,0,0,0,0.812,0,0,0
lovemaking,0,0,0,0,0.812,0,0,0.562
bonanza,0,0,0,0,0.812,0,0,0
greatday,0,0,0,0,0.812,0,0,0
excellent,0,0,0,0,0.812,0,0,0.656
goodtimes,0,0,0,0,0.811,0,0,0
whatmakesmesmile,0,0,0,0,0.811,0,0,0
happyday,0,0,0,0,0.809,0,0,0
myfavorite,0,0,0,0,0.804,0,0,0
thankyoulord,0,0,0,0,0.803,0,0,0
gladness,0,0,0,0,0.803,0,0,0
yayyy,0,0,0,0,0.803,0,0,0
yeahhhh,0,0,0,0,0.803,0,0,0
pleasure,0,0,0,0,0.803,0,0,0
giggle,0,0,0,0,0.802,0,0,0
happier,0,0,0,0,0.797,0,0,0
lovemylife,0,0,0,0,0.797,0,0,0
happytweet,0,0,0,0,0.797,0,0,0
lovinlife,0,0,0,0,0.797,0,0,0
yesss,0,0,0,0,0.797,0,0,0
dancing,0,0,0,0,0.797,0,0,0
grateful,0,0,0,0,0.789,0,0,0
amuse,0,0,0,0,0.788,0,0,0
giggling,0,0,0,0,0.781,0,0,0
radiant,0,0,0,0,0.781,0,0,0
beautiful,0,0,0,0,0.781,0,0,0
solucky,0,0,0,0,0.781,0,0,0
sothankful,0,0,0,0,0.781,0,0,0
enchanted,0,0,0,0,0.781,0,0,0.516
christmassy,0,0,0,0,0.779,0,0,0
heavens,0,0,0,0,0.779,0,0,0.531
lovable,0,0,0,0,0.773,0,0,0.648
congrats,0,0,0,0,0.773,0,0,0
entertain,0,0,0,0,0.773,0,0,0
happyvalentinesday,0,0,0,0,0.773,0,0,0
miraculous,0,0,0,0,0.773,0,0.773,0
cheers,0,0,0,0,0.773,0,0,0
cheered,0,0,0,0,0.773,0,0,0
positivity,0,0,0,0,0.773,0,0,0.625
funday,0,0,0,0,0.772,0,0,0
lifeisgood,0,0,0,0,0.766,0,0,0
amused,0,0,0,0,0.766,0,0,0
goodfeeling,0,0,0,0,0.766,0,0,0
christmasspirit,0,0,0,0,0.766,0,0,0
cuddling,0,0,0,0,0.766,0,0,0
smiles,0,0,0,0,0.766,0,0,0
sosweet,0,0,0,0,0.766,0,0,0
thebest,0,0,0,0,0.766,0,0,0
party,0,0,0,0,0.765,0,0,0
positive,0,0,0,0,0.761,0,0,0
enlighten,0,0,0,0,0.758,0,0,0.594
miracles,0,0,0,0,0.758,0,0,0
giddy,0,0,0,0,0.757,0,0,0
christmastime,0,0,0,0,0.757,0,0,0
gratify,0,0,0,0,0.750,0,0.305,0
greatness,0,0,0,0,0.750,0,0.492,0.555
friendliness,0,0,0,0,0.750,0,0,0.703
laughs,0,0,0,0,0.750,0,0,0
tistheseason,0,0,0,0,0.750,0,0,0
smile,0,0,0,0,0.750,0,0.117,0.578
pleasing,0,0,0,0,0.750,0,0,0
happyholidays,0,0,0,0,0.750,0,0,0
frolic,0,0,0,0,0.748,0,0,0
jubilee,0,0,0,0,0.742,0,0.602,0
selflove,0,0,0,0,0.742,0,0,0
rewarding,0,0,0,0,0.742,0,0,0
goodvibes,0,0,0,0,0.742,0,0,0
positiveenergy,0,0,0,0,0.742,0,0,0
feelgood,0,0,0,0,0.736,0,0,0
prosperity,0,0,0,0,0.735,0,0,0
behappy,0,0,0,0,0.734,0,0,0
admiration,0,0,0,0,0.734,0,0.328,0.703
goodday,0,0,0,0,0.734,0,0,0
luxurious,0,0,0,0,0.734,0,0,0
tgif,0,0,0,0,0.734,0,0,0
feelinggood,0,0,0,0,0.734,0,0,0
greatnight,0,0,0,0,0.734,0,0,0
vivacious,0,0,0,0,0.734,0,0,0
glorification,0,0,0,0,0.733,0,0,0
glowing,0,0,0,0,0.729,0,0,0
yessss,0,0,0,0,0.728,0,0,0
breathtaking,0,0,0,0,0.728,0,0,0
thankful,0,0,0,0,0.727,0,0,0
santa,0,0,0,0,0.727,0,0,0
hurrah,0,0,0,0,0.727,0,0,0
christmasbreak,0,0,0,0,0.727,0,0,0
win,0,0,0,0,0.727,0,0,0
atpeace,0,0,0,0,0.727,0,0,0
merry,0,0,0,0,0.727,0,0,0
pleased,0,0,0,0,0.725,0,0,0
optimistic,0,0,0,0,0.723,0,0,0
heaven,0,0,0,0,0.721,0,0,0
lucky,0,0,0,0,0.721,0,0.539,0
godisgreat,0,0,0,0,0.721,0,0,0
holidays,0,0,0,0,0.721,0,0,0
congratulatory,0,0,0,0,0.719,0,0,0
amusement,0,0,0,0,0.719,0,0,0
xmas,0,0,0,0,0.719,0,0,0
heartfelt,0,0,0,0,0.719,0.188,0,0.734
harmony,0,0,0,0,0.719,0,0,0.648
praising,0,0,0,0,0.719,0,0,0
brighten,0,0,0,0,0.719,0,0.438,0.602
luckiest,0,0,0,0,0.712,0,0,0
merrychristmas,0,0,0,0,0.712,0,0,0
magic,0,0,0,0,0.712,0,0,0
yay,0,0,0,0,0.712,0,0,0
treasures,0,0,0,0,0.712,0,0,0
luxury,0,0,0,0,0.712,0,0,0.406
bestfeeling,0,0,0,0,0.712,0,0,0
soblessed,0,0,0,0,0.706,0,0,0
yaaay,0,0,0,0,0.706,0,0,0
goodnews,0,0,0,0,0.703,0,0,0
fuckyeah,0,0,0,0,0.703,0,0,0
amazingly,0,0,0,0,0.703,0,0.648,0
lovelife,0,0,0,0,0.703,0,0,0
truelove,0,0,0,0,0.703,0,0,0
beautification,0,0,0,0,0.703,0,0,0.508
satisfying,0,0,0,0,0.703,0,0,0
appreciates,0,0,0,0,0.703,0,0,0
cuddled,0,0,0,0,0.703,0,0,0
goodlife,0,0,0,0,0.703,0,0,0
gooood,0,0,0,0,0.703,0,0,0
sweetest,0,0,0,0,0.703,0,0,0
yaay,0,0,0,0,0.700,0,0,0
entertained,0,0,0,0,0.700,0,0,0
newbeginnings,0,0,0,0,0.693,0,0,0
praisejesus,0,0,0,0,0.691,0,0,0
greatfriends,0,0,0,0,0.688,0,0,0
adoration,0,0,0,0,0.688,0,0,0.523
godsend,0,0,0,0,0.688,0,0.578,0
favorite,0,0,0,0,0.688,0,0,0.484
content,0,0,0,0,0.688,0,0,0.562
honored,0,0,0,0,0.688,0,0,0.719
metime,0,0,0,0,0.688,0,0,0
exquisite,0,0,0,0,0.688,0,0,0
holidayseason,0,0,0,0,0.688,0,0,0
thankyoujesus,0,0,0,0,0.688,0,0,0
angelic,0,0,0,0,0.688,0,0,0.586
goodhealth,0,0,0,0,0.682,0,0,0
memoriesiwontforget,0,0,0,0,0.682,0,0,0
bestfriends,0,0,0,0,0.682,0,0,0
appreciated,0,0,0,0,0.682,0,0,0
exaltation,0,0,0,0,0.682,0,0,0.445
smiled,0,0,0,0,0.682,0,0,0
brightens,0,0,0,0,0.682,0,0,0
tranquility,0,0,0,0,0.679,0,0,0.594
positively,0,0,0,0,0.676,0,0,0
hug,0,0,0,0,0.672,0.078,0,0.523
hilarious,0,0,0,0,0.672,0,0.461,0
dearest,0,0,0,0,0.672,0,0,0
contentment,0,0,0,0,0.672,0,0,0
accomplished,0,0,0,0,0.672,0,0,0
relaxation,0,0,0,0,0.672,0,0,0
bday,0,0,0,0,0.672,0,0,0
enliven,0,0,0,0,0.672,0,0.500,0.445
weeeee,0,0,0,0,0.672,0,0,0
giggles,0,0,0,0,0.672,0,0,0
fulfilled,0,0,0,0,0.667,0,0,0.703
victor,0,0,0,0,0.667,0,0,0
fulfill,0,0,0,0,0.664,0,0,0.602
cuddles,0,0,0,0,0.662,0,0,0
prosperous,0,0,0,0,0.660,0,0,0
appreciation,0,0,0,0,0.656,0,0,0.617
happynewyear,0,0,0,0,0.656,0,0,0
humor,0,0,0,0,0.656,0,0,0
satisfy,0,0,0,0,0.656,0,0,0
besties,0,0,0,0,0.656,0,0,0
encouraged,0,0,0,0,0.656,0,0,0
christmaseve,0,0,0,0,0.656,0,0,0
romanticism,0,0,0,0,0.656,0,0,0
innerpeace,0,0,0,0,0.656,0,0,0
praises,0,0,0,0,0.652,0,0,0
fortunes,0,0,0,0,0.652,0,0,0
praised,0,0,0,0,0.652,0,0,0.594
relaxing,0,0,0,0,0.652,0,0,0
satisfaction,0,0,0,0,0.652,0,0,0
nothingbetter,0,0,0,0,0.647,0,0,0
affection,0,0,0,0,0.647,0,0,0.484
relieved,0,0,0,0,0.647,0,0,0
carnival,0,0,0,0,0.643,0,0,0
priceless,0,0,0,0,0.641,0,0,0
uplifting,0,0,0,0,0.641,0,0,0
thanksgiving,0,0,0,0,0.641,0,0,0
harmoniously,0,0,0,0,0.641,0,0,0.672
wedding,0,0,0,0,0.641,0,0,0
achieve,0,0,0,0,0.641,0,0,0.656
divine,0,0,0,0,0.641,0,0,0
comforting,0,0,0,0,0.636,0,0,0
felicity,0,0,0,0,0.636,0,0,0
reverie,0,0,0,0,0.636,0,0,0.516
yayy,0,0,0,0,0.636,0,0,0
cuddle,0,0,0,0,0.636,0,0,0.570
xoxo,0,0,0,0,0.634,0,0,0
stargazing,0,0,0,0,0.625,0,0,0
brighter,0,0,0,0,0.625,0,0,0
praisegod,0,0,0,0,0.625,0,0,0
gorgeous,0,0,0,0,0.625,0,0,0
hearts,0,0,0,0,0.625,0,0,0
amusing,0,0,0,0,0.625,0,0,0
fondness,0,0,0,0,0.625,0,0,0
snuggling,0,0,0,0,0.625,0,0,0
kind,0,0,0,0,0.621,0,0,0.641
genial,0,0,0,0,0.621,0,0,0
applause,0,0,0,0,0.621,0,0.406,0.539
beauty,0,0,0,0,0.621,0,0,0
fulfilling,0,0,0,0,0.618,0,0,0
newlife,0,0,0,0,0.618,0,0,0
godbless,0,0,0,0,0.616,0,0,0
virtuous,0,0,0,0,0.613,0,0,0.719
christmas,0,0,0,0,0.609,0,0,0
rainbows,0,0,0,0,0.609,0,0,0
generous,0,0,0,0,0.609,0,0,0.594
super,0,0,0,0,0.609,0,0,0
enlightenment,0,0,0,0,0.609,0,0,0.602
awards,0,0,0,0,0.609,0,0,0
adorable,0,0,0,0,0.609,0,0,0
kindness,0,0,0,0,0.606,0,0,0
surprises,0,0,0,0,0.606,0,0,0
heheh,0,0,0,0,0.606,0,0,0
hilarity,0,0,0,0,0.606,0,0,0
wonder,0,0,0,0,0.606,0,0.523,0
freely,0,0,0,0,0.606,0,0,0.516
inspired,0,0,0,0,0.606,0,0.406,0.602
onelove,0,0,0,0,0.606,0,0,0
whimsical,0,0,0,0,0.603,0,0,0
stressfree,0,0,0,0,0.601,0,0,0
beautify,0,0,0,0,0.601,0,0,0
sunrise,0,0,0,0,0.600,0,0,0
godisgood,0,0,0,0,0.597,0,0,0
goodmusic,0,0,0,0,0.594,0,0,0
whoo,0,0,0,0,0.594,0,0,0
thankgod,0,0,0,0,0.594,0,0,0
goodies,0,0,0,0,0.594,0,0,0
jesus,0,0,0,0,0.594,0,0,0
accomplishment,0,0,0,0,0.594,0,0,0
snuggled,0,0,0,0,0.594,0,0,0
peacefully,0,0,0,0,0.594,0,0,0
friendship,0,0,0,0,0.591,0,0,0.727
singing,0,0,0,0,0.591,0,0,0
heroic,0,0,0,0,0.591,0,0.500,0.664
exalted,0,0,0,0,0.591,0,0,0.539
summer,0,0,0,0,0.591,0,0,0
contented,0,0,0,0,0.588,0,0,0
rollicking,0,0,0,0,0.588,0,0,0
overflowing,0,0,0,0,0.588,0,0,0
woot,0,0,0,0,0.588,0,0,0
cozy,0,0,0,0,0.583,0,0,0
delicious,0,0,0,0,0.579,0,0,0
thelife,0,0,0,0,0.578,0,0,0
darling,0,0,0,0,0.578,0,0,0.500
sensuous,0,0,0,0,0.578,0,0,0
picturesque,0,0,0,0,0.578,0,0,0
everlasting,0,0,0,0,0.578,0,0,0.570
praise,0,0,0,0,0.578,0,0,0.609
flattering,0,0,0,0,0.576,0,0,0
grace,0,0,0,0,0.576,0,0,0
luckygirl,0,0,0,0,0.576,0,0,0
yeahhh,0,0,0,0,0.576,0,0,0
special,0,0,0,0,0.574,0,0,0
livelife,0,0,0,0,0.574,0,0,0
pumped,0,0,0,0,0.567,0,0,0
yey,0,0,0,0,0.562,0,0,0
revels,0,0,0,0,0.562,0,0,0
humorous,0,0,0,0,0.562,0,0,0
liking,0,0,0,0,0.562,0,0,0.609
admirable,0,0,0,0,0.562,0,0,0.734
superstar,0,0,0,0,0.562,0,0,0.367
relax,0,0,0,0,0.562,0,0,0
hugs,0,0,0,0,0.562,0,0,0
worthwhile,0,0,0,0,0.562,0,0,0
newyear,0,0,0,0,0.561,0,0,0
tenderness,0,0,0,0,0.561,0,0,0
freedom,0,0,0,0,0.561,0,0,0.742
masterpiece,0,0,0,0,0.561,0,0,0
dreams,0,0,0,0,0.559,0,0,0
home,0,0,0,0,0.559,0,0,0
cruising,0,0,0,0,0.556,0,0,0
gracias,0,0,0,0,0.554,0,0,0
faithfulness,0,0,0,0,0.553,0,0,0
closeness,0,0,0,0,0.552,0,0,0.719
sunshine,0,0,0,0,0.551,0,0,0
comfy,0,0,0,0,0.551,0,0,0
mistletoe,0,0,0,0,0.547,0,0,0
daughter,0,0,0,0,0.547,0,0,0
lifted,0,0,0,0,0.547,0,0,0
goodmorning,0,0,0,0,0.547,0,0,0
gifts,0,0,0,0,0.547,0,0,0
astonishment,0,0,0,0,0.547,0,0.805,0
heart,0,0,0,0,0.547,0,0,0
charmed,0,0,0,0,0.546,0,0,0
dance,0,0,0,0,0.545,0,0,0.359
sublime,0,0,0,0,0.545,0,0,0
encouragement,0,0,0,0,0.545,0,0,0
freshstart,0,0,0,0,0.544,0,0,0
free,0,0,0,0,0.544,0,0,0
savior,0,0,0,0,0.543,0,0,0
wellness,0,0,0,0,0.537,0,0,0
revel,0,0,0,0,0.534,0,0,0
music,0,0,0,0,0.531,0.016,0,0
fab,0,0,0,0,0.531,0,0,0
soar,0,0,0,0,0.531,0,0,0
soothing,0,0,0,0,0.531,0,0,0.562
serene,0,0,0,0,0.531,0,0,0.586
inspirational,0,0,0,0,0.531,0,0,0
dayoff,0,0,0,0,0.531,0,0,0
vitality,0,0,0,0,0.531,0,0,0.562
rainbow,0,0,0,0,0.531,0,0,0
